ACC_NUCCORE	query	distance	pvalue	shared_hashes	recid	Topology_NUCCORE	CreateDate_NUCCORE	Location_BIOSAMPLE	loc_parsed	loc_lat	loc_lng	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	plasmidfinder	pmlst	Length_NUCCORE	GC_NUCCORE	taxon_name	taxon_species_name	taxon_genus_name	taxon_family_name	taxon_order_name	taxon_class_name	taxon_phylum_name	taxon_superkingdom_name	D1	D2
NZ_CP028480.1	edge_259	0.09038310000000001	0	81	7583	linear	2018-10-31	China: Hunan	China,Hunan	27.6662087	111.74870630000001	not collected		cell	IncFII(pCRY)_1, NC_005814	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	77910	54.127839815171356	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.9381440000000001	-3.4412184
NZ_CP025233.1	edge_259	0.09038310000000001	0	81	7584	circular	2019-02-07	USA: BIFSCo Region 2	USA	39.7837304	-100.4458825	bovine hide	Bovine	missing	IncN_1, AY046276	IncN MLST(3):repN(1);traJ(8);korA(1)	60586	53.58333608424388	Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1925	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.6973389	-2.9174062999999997
CP042640.1	edge_259	0.09038310000000001	0	81	7585	circular	2019-08-15	Taiwan	Taiwan	23.5982979	120.83536310000001	missing	Sus scrofa domesticus		IncFIB(AP001918)_1, AP001918|IncFIC(FII)_1, AP001918	IncF RST(F46:A-:B-):FIA(-);FIB(-);FIC(-);FII(46);FIIK(-);FIIS(-);FIIY(-)	99667	52.321229694883954	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.9245605	4.4876547
NZ_CP022277.1	edge_278	0.09038310000000001	0	81	7586	circular	2017-07-08	China:the Shifeng River, Zhejiang Province		29.11	128.08	Sediment around river			IncN3_1, EF219134	IncN MLST(-):repN(-);traJ(-);korA(-);(-);(-);(-);(-)	43109	48.9433760931592	Citrobacter freundii	Citrobacter freundii (546)	Citrobacter (544)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.1225885	-4.163255
NZ_MF174860.1	edge_300	0.09038310000000001	0	81	7587	circular	2020-06-03								IncFIB(AP001918)_1, AP001918|IncFIA_1, AP001918|IncFIC(FII)_1, AP001918	IncF RST(--:A-:B42):FIA(24?);FIB(42);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	162142	49.21426897410912	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.9559163	4.928439
NZ_CP010141.1	edge_300	0.09038310000000001	0	81	7588	circular	2016-12-19	missing					dog		IncFIB(AP001918)_1, AP001918|IncFIC(FII)_1, AP001918	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	174041	50.088197608609455	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.9136886999999998	4.883312
MN334220.1	edge_305	0.09038310000000001	0	81	7589	circular	2019-10-08								IncB/O/K/Z_1, CU928147		118115	53.33276891165389	Salmonella enterica subsp. enterica serovar Typhimurium	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.3269322000000001	4.3137703
NZ_CP030914.1	edge_309	0.09038310000000001	0	81	7590	circular	2018-08-14	South Korea: Seoul		37.562304	126.940909	sputum	Homo sapiens				85842	60.095291349223	Pseudomonas aeruginosa	Pseudomonas aeruginosa (287)	Pseudomonas (286)	Pseudomonadaceae (135621)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-4.60919	-10.478788
NC_019081.1	edge_323	0.09038310000000001	0	81	7591	circular	2012-11-02										7995	53.02063789868668	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.5018354	-4.84639
NZ_CP027150.1	edge_325	0.09038310000000001	0	81	7592	linear	2018-03-12	missing				missing	missing		IncR_1, DQ449578		65684	55.30113878570123	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.41964915	-3.9490843
NZ_CP032988.1	edge_325	0.09038310000000001	0	81	7593	circular	2018-10-23	China: Chengdu		30.6306	104.0901	Bird (Egret) feces BE2	egret	cell culture	IncR_1, DQ449578|IncX1_1, EU370913		84688	50.74036463253354	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.060378167999999996	-3.6579243999999997
NZ_CP010576.1	edge_325	0.09038310000000001	0	81	7594	linear	2015-03-04	USA	USA	39.7837304	-100.4458825	excreted bodily substance	Homo sapiens				35843	55.171163128086384	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-2.660088	-2.8980026000000003
NZ_KX912254.1	edge_325	0.09038310000000001	0	81	7595	circular	2020-06-03								IncQ2_1, FJ696404		9016	61.723602484472046	Klebsiella oxytoca	Klebsiella oxytoca (571)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.012118813	-5.017974
NZ_CP051740.1	edge_340	0.09038310000000001	0	81	7596	linear	2020-05-02	USA: California	USA,California	36.7014631	-118.75599740000001	rectal swab from healthy college student	Homo sapiens	whole organism	Col(pHAD28)_1, KU674895		9703	53.51953004225497	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.4562708	-0.49026886
NZ_CP035538.1	edge_345	0.09038310000000001	0	81	7597	circular	2019-08-15	Canada:Quebec City		46.8371	-71.2265	anal sample	Homo sapiens		IncR_1, DQ449578|IncFIA(HI1)_1, AF250878	IncF RST(F-:A13:B-):FIA(13);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	48698	53.42519199967145	Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.6020385	-3.3463771
NZ_CP020531.1	edge_345	0.09038310000000001	0	81	7598	circular	2019-08-25	USA:Boston	USA,Boston	42.3602534	-71.0582912	blood	Homo sapiens		IncFIA(HI1)_1, AF250878|IncR_1, DQ449578	IncF RST(F-:A13:B-):FIA(13);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	47801	54.46538775339428	Enterobacter cloacae	Enterobacter cloacae (550)	Enterobacter (547)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.6065448	-3.3757086000000003
NZ_CP028955.1	edge_345	0.09038310000000001	0	81	7599	circular	2018-04-28	missing				missing	missing		IncR_1, DQ449578|IncFII(K)_1, CP000648|IncFIB(pQil)_1, JN233705	IncF RST(K2:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(2);FIIS(-);FIIY(-)	134346	52.89327557203042	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.7078628	-3.061521
MN510445.1	edge_358	0.09038310000000001	0	81	7600	circular	2020-03-31								IncY_1, K02380		78164	48.0374597001177	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.943603999999999	-2.4559182999999996
CP027320.1	edge_358	0.09038310000000001	0	81	7601	linear	2018-03-26	USA	USA	39.7837304	-100.4458825	stool	missing		IncY_1, K02380		78854	47.908793466406266	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.887922999999999	-2.5010717000000002
NZ_CP023961.1	edge_358	0.09038310000000001	0	81	7602	circular	2017-10-20	Canada:BC	Canada,BC	55.001251	-125.00244099999999	urine	Homo sapiens		IncY_1, K02380		96807	47.74861322011838	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.886961999999999	-2.520412
NZ_CP017083.1	edge_358	0.09038310000000001	0	81	7603	circular	2017-09-20	China: Zhejiang		30.256769	120.201999	sputum	Homo sapiens		IncN_1, AY046276	IncN MLST(-):repN(3);traJ(-);korA(-)	24225	54.385964912280706	Proteus mirabilis	Proteus mirabilis (584)	Proteus (583)	Morganellaceae (1903414)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.4132862	-2.5690633999999997
NZ_CP009168.1	edge_358	0.09038310000000001	0	81	7604	circular	2015-02-02	Germany: Hannover	Germany,Hannover	52.374477899999995	9.738553199999998	udder acute mastitis	Bos taurus	missing	IncY_1, K02380		94959	48.08075063974979	Escherichia coli 1303	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.890797000000001	-2.5014474
NZ_CP017086.1	edge_358	0.09038310000000001	0	81	7605	circular	2017-09-20	China: Zhejiang		30.256769	120.201999	urine	Homo sapiens		IncN_1, AY046276|IncFII(pHN7A8)_1, JN232517|ColpVC_1, JX133088	IncN MLST(-):repN(3);traJ(-);korA(-)|IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-)	59035	53.71559244515964	Proteus mirabilis	Proteus mirabilis (584)	Proteus (583)	Morganellaceae (1903414)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.5093498	-1.4259095
NZ_CP039843.1	edge_358	0.09038310000000001	0	81	7606	linear	2020-06-18	Missing				Food (meat)			IncY_1, K02380		95647	48.16355975618682	Escherichia coli O157:H7	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.863182	-2.5243032000000003
NZ_CP042617.1	edge_358	0.09038310000000001	0	81	7607	circular	2019-10-09	Taiwan	Taiwan	23.5982979	120.83536310000001	missing	Sus scrofa domesticus		IncX1_1, EU370913|IncY_1, K02380		128115	48.41587636108185	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.893548	-2.5328517
NZ_CP021336.1	edge_358	0.09038310000000001	0	81	7608	circular	2017-05-25	Australia: Adelaide	Australia,Adelaide	-34.928180499999996	138.5999312	fecal sample			p0111_1, AP010962		86922	47.75545891719013	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.902664	-2.498576
NZ_CP021340.1	edge_358	0.09038310000000001	0	81	7609	circular	2017-05-25	Australia: Adelaide	Australia,Adelaide	-34.928180499999996	138.5999312	fecal sample			p0111_1, AP010962		86917	47.757055581761904	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.902483	-2.4992754
NZ_CP026725.1	edge_358	0.09038310000000001	0	81	7610	circular	2018-03-02	United Kingdom	United Kingdom	54.70235450000001	-3.2765752999999997	feces	Homo sapiens	Purified Isolate	IncY_1, K02380		97124	47.74412091758988	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-10.897813000000001	-2.4915452
NZ_CP032275.1	edge_383	0.09038310000000001	0	81	7611	circular	2018-09-04	China	China	34.4118455	86.0326902	hospital sewage		single cell			10090	43.79583746283449	Acinetobacter sp. WCHAc010034	Acinetobacter sp. WCHAc010034 (1879049)	Acinetobacter (469)	Moraxellaceae (468)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.3012398	-4.7009373
NZ_CP039301.1	edge_383	0.09038310000000001	0	81	7612	circular	2019-04-24	United Kingdom: Yorkshire and the Humber		53.91	-1.03	feces	pig	Single colony culture	Col(pHAD28)_1, KU674895		17924	57.632224949788	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.29586574	-4.382299
NZ_MH917716.1	edge_391	0.09038310000000001	0	81	7613	circular	2020-06-03										8171	58.279280381838205	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	0.7704411999999999	-5.748973400000001
NZ_CP022454.1	edge_391	0.09038310000000001	0	81	7614	circular	2017-07-28	China:Henan		34.73	113.7	chicken			Col(pHAD28)_1, KU674895		17636	46.72828305738263	Salmonella enterica subsp. enterica serovar Indiana	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	2.6046982000000005	0.45247033
NZ_MN268581.1	edge_434	0.09038310000000001	0	81	7615	circular	2020-06-04								IncR_1, DQ449578		60195	54.41647977406761	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.36800229999999995	-3.9033443999999995
NZ_LT994834.1	edge_434	0.09038310000000001	0	81	7616	circular	2018-06-30					urine			IncR_1, DQ449578		49311	54.113686601366844	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.36535957	-3.900126
NZ_AP018752.1	edge_434	0.09038310000000001	0	81	7617	circular	2018-09-20	Thailand:Bangkok		13.765999999999998	100.5268		Homo sapiens		IncR_1, DQ449578		31835	52.65588189100047	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.5906781999999999	-3.3488486000000006
NZ_CP044204.1	edge_434	0.09038310000000001	0	81	7618	circular	2019-10-07	missing				missing	missing		IncR_1, DQ449578		60896	54.73101681555439	Salmonella enterica subsp. enterica serovar Senftenberg	Salmonella enterica (28901)	Salmonella (590)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.43845	-4.008485299999999
NZ_AP018755.1	edge_434	0.09038310000000001	0	81	7619	circular	2018-09-20	Thailand:Bangkok		13.765999999999998	100.5268		Homo sapiens		IncR_1, DQ449578		31833	52.652907360286505	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.5589960999999999	-3.4287686
NZ_KT225462.1	edge_434	0.09038310000000001	0	81	7620	circular	2020-06-03								IncR_1, DQ449578		50182	50.45434617990514	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.35292298	-3.8186934
NZ_KX912253.1	edge_591	0.09038310000000001	0	81	7621	circular	2020-06-03								IncR_1, DQ449578|IncFII(pECLA)_1, CP001919	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	108672	51.184297703180206	Enterobacter asburiae	Enterobacter asburiae (61645)	Enterobacter (547)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.886434	-3.0353806
JN106172.1	edge_698	0.09038310000000001	0	81	7622	circular	2011-12-13								IncP1_2, U67194		55020	65.3398764085787	uncultured bacterium	uncultured bacterium (77133)						Bacteria (2)	-1.8726575	-6.898327
NC_019991.1	edge_700	0.09038310000000001	0	81	7623	circular	2012-12-31										24555	52.294848299735285	Citrobacter freundii	Citrobacter freundii (546)	Citrobacter (544)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-0.40602815	-4.167606
MT230405.1	edge_700	0.09038310000000001	0	81	7624	circular	2020-05-16	France	France	46.603353999999996	1.8883334999999999	river			IncI1-I(Gamma)_1, AP005147		18899	54.209217418911045	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-1.8126786	2.7681592
NZ_LT985233.1	edge_700	0.09038310000000001	0	81	7625	circular	2018-03-15								ColRNAI_1, DQ298019		14365	49.84336930038288	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.7796751	-0.46864983
MT090962.1	edge_775	0.09038310000000001	0	81	7626	circular	2020-04-18								ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.52597	9.585631
NZ_CP054760.1	edge_775	0.09038310000000001	0	81	7627	circular	2020-06-18	China: Hunan		27.72	112.0	sputum	Homo sapiens		ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.525953999999999	9.585628
NZ_CP054724.1	edge_775	0.09038310000000001	0	81	7628	circular	2020-06-18	China: Hunan		27.72	112.0	telephone of Nurse station			ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.525205	9.584856
NZ_CP054748.1	edge_775	0.09038310000000001	0	81	7629	circular	2020-06-18	China: Hunan		27.72	112.0	ventilator			ColRNAI_1, DQ298019		11971	55.60938935761423	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.524405	9.5841465
NZ_CP054766.1	edge_775	0.09038310000000001	0	81	7630	circular	2020-06-18	China: Hunan		27.69	111.66	sputum	Homo sapiens		ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.523255	9.583708
CP050284.1	edge_775	0.09038310000000001	0	81	7631	circular	2020-03-29	China:Nanchang		28.41	115.54	blood	Homo sapiens		ColRNAI_1, DQ298019		16223	55.310361831966965	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.525705	9.585481
NZ_CP054784.1	edge_775	0.09038310000000001	0	81	7632	circular	2020-06-18	China: Hunan		27.69	111.66	sputum	Homo sapiens		ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.525986999999999	9.585894999999999
NZ_CP029379.1	edge_775	0.09038310000000001	0	81	7633	circular	2018-05-15	China: Dazhou, Sichuan	China,Dazhou,Sichuan	31.216036	107.5027564		Homo sapiens	Culture	ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.521146	9.582282000000001
NZ_CP041377.1	edge_775	0.09038310000000001	0	81	7634	circular	2019-10-07	China: Hangzhou	China,Hangzhou	30.248963399999997	120.20523419999999	urine	Homo sapiens		ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.52445	9.584344
NZ_CP033958.1	edge_775	0.09038310000000001	0	81	7635	circular	2019-06-29	China:Zhejiang		29.8	118.2	stool	Homo sapiens		ColRNAI_1, DQ298019		11970	55.58897243107769	Klebsiella pneumoniae	Klebsiella pneumoniae (573)	Klebsiella (570)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-11.524319	9.584384
NZ_KY888886.1	edge_830	0.09038310000000001	0	81	7636	circular	2020-05-18										53802	40.769859856510905	Acinetobacter pittii	Acinetobacter pittii (48296)	Acinetobacter (469)	Moraxellaceae (468)	Pseudomonadales (72274)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	-5.5184690000000005	-3.8945038
NZ_MH061380.1	edge_855	0.09038310000000001	0	81	7637	circular	2020-06-03										8639	45.283018867924525	Enterobacter cloacae	Enterobacter cloacae (550)	Enterobacter (547)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.7743978999999999	-0.18709211
NZ_MG197493.1	edge_861	0.09038310000000001	0	81	7638	circular	2020-06-03								IncFII(pHN7A8)_1, JN232517|IncN_1, AY046276	IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-)|IncN MLST(-):repN(1);traJ(-);korA(-)	55683	50.45345976330297	Escherichia coli	Escherichia coli (562)	Escherichia (561)	Enterobacteriaceae (543)	Enterobacterales (91347)	Gammaproteobacteria (1236)	Proteobacteria (1224)	Bacteria (2)	1.4015095	3.5359998
